PlayerID,Age,Gender,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,AvgPlayTimePerWeek,isAddicted,Location_Europe,Location_Other,Location_USA,Genre_RPG,Genre_Simulation,Genre_Sports,Genre_Strategy
17822,47,1,0,1,16,10,69,10,0,160,0,False,False,True,False,True,False,False
17823,45,0,0,0,0,149,71,24,0,0,0,False,False,True,False,False,False,True
17824,49,1,1,1,4,107,12,12,1,428,0,False,False,False,False,False,True,False
17825,15,1,0,0,13,73,7,20,1,949,0,False,False,True,False,False,False,False
17826,22,0,0,2,16,117,21,5,2,1872,1,False,False,True,False,False,False,False
17827,26,0,0,0,17,106,92,14,0,1802,1,False,False,False,False,False,False,False
17828,33,1,0,2,6,45,19,15,0,270,0,True,False,False,True,False,False,False
17829,39,0,0,1,1,13,39,26,0,13,0,False,False,True,False,True,False,False
17830,46,0,0,2,2,112,34,21,0,224,0,False,False,False,False,False,True,False
17831,26,1,0,0,5,86,71,19,0,430,0,False,False,False,True,False,False,False
17832,27,0,0,1,5,90,65,32,1,450,0,False,False,False,False,False,True,False
17833,42,1,0,2,7,148,12,18,1,1036,0,False,False,True,False,True,False,False
17834,15,1,1,2,0,167,53,22,0,0,0,True,False,False,False,False,False,True
17835,20,0,0,0,7,140,86,28,1,980,0,True,False,False,False,False,True,False
17836,22,0,1,0,10,82,64,5,1,820,0,False,False,True,True,False,False,False
17837,18,0,1,2,10,167,4,19,2,1670,1,True,False,False,False,False,True,False
17838,19,1,0,2,15,77,41,36,1,1155,0,False,False,True,False,True,False,False
17839,39,0,0,0,1,147,61,29,0,147,0,False,False,True,False,False,True,False
17840,36,0,0,0,18,49,28,15,1,882,0,False,False,True,False,False,False,True
17841,42,0,0,0,16,12,51,3,0,192,0,True,False,False,False,True,False,False
17842,37,0,0,1,14,176,86,37,2,2464,1,False,False,True,False,False,False,False
17843,18,0,0,1,17,80,74,19,2,1360,1,False,False,False,True,False,False,False
17844,18,0,0,2,3,104,35,30,1,312,0,False,False,True,False,False,False,True
17845,35,0,0,2,16,97,51,49,2,1552,1,False,False,False,True,False,False,False
17846,16,1,1,0,19,159,98,3,2,3021,1,False,False,True,False,False,False,True
17847,21,1,0,0,17,76,19,3,1,1292,1,True,False,False,False,False,False,False
17848,30,1,0,1,7,113,5,2,1,791,0,True,False,False,False,False,False,False
17849,31,0,1,0,9,34,82,28,1,306,0,False,False,True,False,False,False,False
17850,34,0,0,2,8,31,48,39,1,248,0,False,False,False,False,False,False,True
17851,37,1,0,2,11,134,35,7,2,1474,1,False,True,False,True,False,False,False
17852,48,0,0,0,14,77,16,27,1,1078,0,False,False,True,False,False,True,False
17853,25,0,1,1,7,28,10,27,0,196,0,False,False,True,True,False,False,False
17854,48,0,0,0,16,37,5,18,1,592,0,True,False,False,False,False,True,False
17855,47,0,0,1,17,19,5,41,0,323,0,False,True,False,False,False,False,True
17856,40,0,0,2,1,163,40,20,0,163,0,True,False,False,False,False,False,True
17857,16,0,0,2,13,127,23,26,2,1651,1,False,False,False,False,True,False,False
17858,37,0,0,0,14,150,95,4,2,2100,1,False,False,False,False,False,True,False
17859,36,1,1,2,9,59,52,15,1,531,0,False,True,False,True,False,False,False
17860,48,0,1,2,3,11,7,39,0,33,0,False,False,True,False,False,True,False
17861,29,1,0,0,5,147,14,49,1,735,0,True,False,False,False,False,False,False
17862,24,1,0,0,0,63,10,6,0,0,0,False,False,False,False,False,False,True
17863,29,1,0,2,9,97,36,44,1,873,0,False,False,False,False,False,False,False
17864,43,1,0,1,6,111,37,25,1,666,0,False,False,True,False,False,False,False
17865,37,0,0,0,6,78,14,43,1,468,0,False,False,False,False,False,False,False
17866,31,1,0,0,0,40,55,26,2,0,0,False,False,True,False,False,True,False
17867,23,1,0,0,15,124,25,12,2,1860,1,True,False,False,False,False,False,True
17868,23,0,1,0,11,155,11,10,2,1705,1,False,False,True,True,False,False,False
17869,30,0,0,0,18,26,42,39,1,468,0,False,False,False,True,False,False,False
17870,47,0,1,0,11,31,37,14,1,341,0,False,False,True,False,False,False,True
17871,45,0,0,2,12,154,31,0,1,1848,1,False,True,False,False,False,False,False
17872,20,1,0,0,6,96,71,11,1,576,0,False,False,True,False,False,True,False
17873,24,0,1,1,17,88,74,30,2,1496,1,False,False,False,True,False,False,False
17874,30,0,1,0,1,33,8,8,0,33,0,False,False,True,False,False,False,True
17875,18,1,0,1,1,34,59,6,0,34,0,True,False,False,False,False,True,False
17876,36,0,0,0,6,58,36,48,1,348,0,False,False,True,False,False,False,True
17877,27,1,0,1,10,150,42,45,2,1500,1,False,False,False,False,False,False,True
17878,30,1,0,0,12,152,29,48,2,1824,1,True,False,False,True,False,False,False
17879,43,1,0,0,1,153,36,22,0,153,0,False,False,False,False,False,True,False
17880,20,1,0,0,8,45,30,9,1,360,0,False,False,False,True,False,False,False
17881,40,1,0,0,14,118,43,45,2,1652,1,False,False,True,False,True,False,False
17882,25,1,1,2,19,107,29,34,2,2033,1,True,False,False,False,False,False,True
17883,38,0,0,2,5,50,19,44,0,250,0,False,False,True,False,True,False,False
17884,43,0,0,0,19,112,85,49,2,2128,1,False,False,True,False,False,False,True
17885,17,0,0,0,0,86,7,3,0,0,0,True,False,False,False,False,False,False
17886,24,1,0,0,11,40,67,44,1,440,0,False,False,True,False,False,False,False
17887,15,1,0,1,9,100,7,40,2,900,0,True,False,False,False,True,False,False
17888,40,0,0,2,1,157,59,45,0,157,0,False,False,True,False,True,False,False
17889,26,1,0,2,17,94,38,11,2,1598,1,False,False,True,False,False,False,False
17890,28,1,0,2,5,166,39,24,1,830,0,True,False,False,True,False,False,False
17891,39,1,0,0,2,64,14,24,0,128,0,True,False,False,False,True,False,False
17892,22,0,0,0,15,103,83,29,2,1545,1,False,False,True,True,False,False,False
17893,18,0,1,1,10,131,3,28,1,1310,1,True,False,False,False,False,False,False
17894,42,0,1,0,17,25,19,36,1,425,0,True,False,False,False,False,False,False
17895,21,0,0,1,8,132,1,5,1,1056,0,True,False,False,False,False,False,False
17896,24,0,1,2,10,100,97,12,1,1000,0,False,False,False,False,False,True,False
17897,16,1,1,1,11,112,53,10,1,1232,1,False,False,False,False,True,False,False
17898,40,0,0,1,6,146,56,45,1,876,0,True,False,False,False,False,False,False
17899,28,0,0,0,3,115,48,49,1,345,0,True,False,False,False,False,False,False
17900,30,1,0,0,15,25,20,32,1,375,0,False,False,True,False,False,True,False
17901,31,0,0,2,0,76,32,0,1,0,0,False,False,True,False,False,False,False
17902,36,1,1,0,13,120,97,45,2,1560,1,True,False,False,False,False,False,False
17903,18,1,0,0,3,96,2,1,0,288,0,False,True,False,True,False,False,False
17904,33,1,1,0,1,155,59,48,1,155,0,False,False,True,False,False,False,True
17905,16,1,0,0,15,166,53,29,2,2490,1,False,False,True,False,False,False,True
17906,23,1,0,1,16,78,98,40,2,1248,1,True,False,False,False,False,False,False
17907,33,0,1,1,11,89,44,28,1,979,0,False,False,True,False,False,False,True
17908,30,0,0,0,2,87,68,29,0,174,0,True,False,False,False,True,False,False
17909,39,0,0,0,3,174,5,47,1,522,0,False,False,True,False,False,False,True
17910,32,0,0,1,3,80,60,0,0,240,0,False,True,False,False,True,False,False
17911,37,0,0,2,8,178,8,7,1,1424,1,False,False,False,True,False,False,False
17912,35,0,0,2,5,153,88,16,1,765,0,False,False,True,False,False,True,False
17913,25,1,0,1,13,75,99,33,1,975,0,False,False,True,True,False,False,False
17914,18,1,0,0,1,86,11,1,0,86,0,False,True,False,False,False,False,True
17915,39,0,1,1,9,116,12,17,1,1044,0,False,False,False,False,False,True,False
17916,46,0,0,0,18,83,42,13,0,1494,1,False,True,False,True,False,False,False
17917,44,1,1,0,10,20,95,20,0,200,0,False,False,True,False,True,False,False
17918,40,1,0,0,9,46,24,18,1,414,0,False,False,True,False,False,False,True
17919,48,0,0,0,3,89,54,37,2,267,0,True,False,False,False,True,False,False
17920,23,0,0,1,10,118,50,3,1,1180,0,False,True,False,False,False,False,True
17921,26,0,1,1,18,14,76,43,1,252,0,False,False,True,True,False,False,False
17922,16,0,0,0,16,142,49,23,2,2272,1,False,False,False,False,False,False,False
17923,19,1,0,1,18,65,48,13,1,1170,0,False,False,True,True,False,False,False
17924,19,0,0,1,0,94,34,49,0,0,0,False,False,True,False,False,False,True
17925,36,0,1,0,9,18,42,32,0,162,0,True,False,False,False,True,False,False
17926,19,0,0,2,16,122,35,38,2,1952,1,True,False,False,False,False,False,True
17927,18,1,0,0,5,134,86,36,2,670,0,False,False,True,False,True,False,False
17928,23,0,1,0,15,173,54,32,2,2595,1,True,False,False,False,False,True,False
17929,43,0,0,1,3,30,43,21,2,90,0,True,False,False,True,False,False,False
17930,36,1,0,1,3,57,61,10,1,171,0,False,False,False,False,False,False,True
17931,41,1,0,1,8,38,37,10,0,304,0,False,False,True,False,False,False,False
17932,24,1,0,0,7,61,62,24,1,427,0,False,False,False,False,False,False,True
17933,30,0,0,1,17,83,11,23,1,1411,1,False,False,True,False,False,False,False
17934,24,1,0,0,11,77,34,38,1,847,0,True,False,False,False,False,False,False
17935,20,0,0,0,6,138,17,21,1,828,0,True,False,False,False,False,False,True
17936,19,0,0,0,15,27,90,48,1,405,0,False,False,False,False,False,False,True
17937,20,0,0,0,8,69,60,8,1,552,0,False,False,True,False,False,False,True
17938,39,0,0,0,19,56,14,30,1,1064,0,False,False,True,False,False,False,True
17939,18,0,0,0,18,90,93,48,2,1620,1,False,False,True,False,False,False,True
17940,46,1,0,0,0,154,63,0,0,0,0,False,False,True,True,False,False,False
17941,49,0,0,1,11,21,87,31,1,231,0,False,False,True,False,False,False,False
17942,24,1,0,0,14,83,15,36,0,1162,0,False,False,True,True,False,False,False
17943,48,1,0,2,19,138,29,11,2,2622,1,True,False,False,False,False,False,False
17944,20,1,0,0,2,59,79,10,0,118,0,False,False,True,False,False,True,False
17945,30,1,0,1,8,30,60,34,1,240,0,False,False,True,True,False,False,False
17946,33,1,0,0,7,39,5,35,0,273,0,False,False,True,True,False,False,False
17947,48,1,0,1,18,33,74,41,1,594,0,False,True,False,False,True,False,False
17948,39,1,1,0,14,154,18,30,2,2156,1,False,False,True,False,False,False,False
17949,45,0,1,1,13,38,19,45,1,494,0,False,False,True,False,False,False,True
17950,31,0,0,1,9,27,7,24,0,243,0,True,False,False,False,True,False,False
17951,44,0,0,1,13,56,63,42,1,728,0,False,False,True,False,False,False,False
17952,45,1,0,2,0,30,14,10,0,0,0,True,False,False,False,False,True,False
17953,33,0,1,0,12,133,23,49,2,1596,1,False,False,True,True,False,False,False
17954,49,0,0,0,12,165,57,3,2,1980,1,False,False,True,False,False,False,True
17955,43,0,0,1,2,176,83,12,1,352,0,False,True,False,True,False,False,False
17956,15,1,0,0,12,51,76,40,1,612,0,False,False,True,False,False,False,True
17957,18,1,0,0,2,39,17,30,0,78,0,True,False,False,False,False,False,False
17958,42,1,0,1,14,113,79,47,2,1582,1,True,False,False,False,True,False,False
17959,32,1,1,0,6,146,75,19,1,876,0,False,True,False,False,True,False,False
17960,40,0,0,1,13,23,57,13,0,299,0,False,True,False,False,False,True,False
17961,33,0,1,2,11,75,79,12,1,825,0,False,False,True,False,False,False,True
17962,20,0,1,1,7,103,60,45,1,721,0,False,True,False,True,False,False,False
17963,15,0,1,2,8,54,67,27,1,432,0,False,False,True,True,False,False,False
17964,22,0,0,0,5,164,76,27,1,820,0,False,False,False,False,False,True,False
17965,47,1,0,0,13,52,67,32,1,676,0,False,False,True,False,False,False,True
17966,35,0,1,1,13,124,55,19,2,1612,1,False,False,True,False,False,True,False
17967,38,0,0,0,1,132,89,34,0,132,0,False,False,True,False,False,True,False
17968,39,1,0,0,5,133,43,26,1,665,0,False,False,True,True,False,False,False
17969,33,0,0,0,17,107,31,13,2,1819,1,False,False,False,False,True,False,False
17970,43,0,0,2,11,69,93,28,1,759,0,False,False,True,False,True,False,False
17971,24,0,0,1,18,138,23,14,2,2484,1,False,False,True,False,False,False,False
17972,26,0,0,0,15,44,41,1,1,660,0,False,False,True,False,False,False,False
17973,47,1,1,2,19,156,24,13,2,2964,1,False,False,True,False,True,False,False
17974,21,0,0,1,17,44,23,36,1,748,0,False,False,True,False,False,False,True
17975,31,1,1,2,6,36,24,10,0,216,0,True,False,False,True,False,False,False
17976,24,1,1,2,2,134,83,36,1,268,0,False,True,False,False,False,True,False
17977,45,0,1,0,15,119,27,15,2,1785,1,True,False,False,False,False,False,False
17978,20,0,0,0,5,175,46,47,1,875,0,False,False,False,True,False,False,False
17979,31,1,1,1,3,91,37,26,0,273,0,True,False,False,False,False,True,False
17980,32,0,0,1,0,105,27,45,0,0,0,False,False,True,False,False,True,False
17981,40,0,0,0,18,105,50,39,2,1890,1,True,False,False,False,False,True,False
17982,30,1,0,2,3,38,22,9,0,114,0,False,True,False,False,False,False,False
17983,22,0,0,0,13,73,26,31,1,949,0,True,False,False,False,True,False,False
17984,38,1,0,0,16,16,95,30,1,256,0,True,False,False,False,False,False,False
17985,27,0,0,0,7,146,41,30,1,1022,0,True,False,False,False,False,False,True
17986,43,0,1,2,17,171,83,10,2,2907,1,False,False,False,False,False,False,True
17987,46,1,0,0,12,74,17,9,1,888,0,True,False,False,False,False,True,False
17988,38,0,0,0,13,177,85,2,2,2301,1,True,False,False,False,True,False,False
17989,30,0,0,0,7,65,67,34,1,455,0,False,False,True,True,False,False,False
17990,25,1,1,1,5,144,65,35,1,720,0,False,False,True,False,True,False,False
17991,46,0,0,1,17,169,29,28,2,2873,1,True,False,False,False,False,True,False
17992,20,0,0,1,4,173,61,27,1,692,0,True,False,False,False,False,False,True
17993,49,0,1,0,4,18,70,43,0,72,0,False,False,True,False,True,False,False
17994,47,0,1,2,12,82,11,24,1,984,0,False,False,False,False,False,False,True
17995,32,1,0,0,1,29,65,37,0,29,0,False,False,True,False,False,True,False
17996,27,0,0,0,19,156,19,4,2,2964,1,False,False,True,False,True,False,False
17997,24,1,0,2,19,128,42,25,2,2432,1,False,False,True,False,False,True,False
17998,40,0,0,1,5,36,56,3,0,180,0,True,False,False,False,True,False,False
17999,31,1,0,0,1,96,59,49,0,96,0,False,False,True,False,False,False,False
18000,15,0,0,0,13,11,80,17,0,143,0,False,False,False,False,False,False,True
18001,39,1,0,1,14,110,20,15,2,1540,1,False,False,False,False,False,True,False
18002,48,1,0,2,1,57,25,19,0,57,0,False,False,True,True,False,False,False
18003,24,0,1,1,15,157,27,7,2,2355,1,False,False,True,False,False,False,True
18004,34,0,0,1,5,148,36,20,1,740,0,False,False,True,False,False,False,True
18005,21,0,0,1,4,122,25,18,1,488,0,True,False,False,False,False,True,False
18006,30,1,0,1,19,121,90,21,2,2299,1,False,False,True,False,False,False,True
18007,43,1,0,0,9,94,86,6,1,846,0,False,False,True,False,False,True,False
18008,26,1,0,2,18,131,68,40,2,2358,1,False,False,True,False,False,False,False
18009,31,1,0,0,8,48,18,16,1,384,0,False,False,True,False,False,False,True
18010,34,0,0,1,6,172,94,32,1,1032,0,True,False,False,True,False,False,False
18011,40,0,0,2,6,134,5,1,1,804,0,False,True,False,False,False,True,False
18012,33,1,0,2,0,120,47,43,0,0,0,False,False,False,False,False,False,False
18013,26,0,0,0,3,47,28,1,0,141,0,False,False,False,False,False,False,False
18014,35,0,0,0,15,110,28,25,2,1650,1,True,False,False,False,True,False,False
18015,48,0,0,1,6,37,17,0,0,222,0,False,False,True,False,False,True,False
18016,21,0,0,0,0,56,48,10,0,0,0,False,False,False,False,False,True,False
18017,49,0,0,1,18,175,9,40,2,3150,1,False,False,True,False,False,True,False
18018,29,1,1,1,17,13,59,48,1,221,0,True,False,False,False,True,False,False
18019,15,0,0,0,11,136,58,22,2,1496,1,False,False,True,False,False,False,False
18020,40,0,0,0,6,132,64,2,1,792,0,False,False,False,True,False,False,False
18021,49,0,0,0,16,114,70,9,2,1824,1,True,False,False,False,True,False,False
18022,39,1,0,2,16,71,59,14,1,1136,0,False,False,False,False,False,True,False
18023,29,0,0,0,11,170,39,46,2,1870,1,True,False,False,False,False,True,False
18024,36,0,0,0,16,168,84,32,2,2688,1,False,False,True,False,False,True,False
18025,20,1,0,0,19,69,31,24,1,1311,1,False,True,False,True,False,False,False
18026,29,0,0,1,8,77,51,20,1,616,0,True,False,False,False,False,True,False
18027,38,0,0,2,3,46,55,3,0,138,0,False,False,True,False,True,False,False
18028,35,0,0,1,10,71,31,15,1,710,0,False,False,True,False,False,True,False
18029,21,0,0,0,19,90,10,10,2,1710,1,False,False,True,False,False,False,False
18030,43,0,0,2,6,135,56,42,1,810,0,False,False,True,False,False,False,False
18031,46,1,0,2,2,109,4,18,0,218,0,True,False,False,False,False,False,False
18032,46,0,0,1,2,26,61,19,0,52,0,False,True,False,False,False,True,False
18033,19,1,0,1,6,148,80,20,1,888,0,False,False,True,False,True,False,False
18034,18,1,0,0,7,124,34,19,1,868,0,False,True,False,False,False,False,False
18035,36,0,0,0,1,100,52,14,0,100,0,False,False,False,False,False,False,False
18036,32,0,0,1,12,94,58,36,1,1128,0,False,False,False,False,False,False,True
18037,49,1,0,1,6,133,75,36,1,798,0,False,False,False,True,False,False,False
18038,31,0,0,2,0,109,62,27,0,0,0,True,False,False,False,False,True,False
18039,38,1,1,0,12,54,1,37,1,648,0,False,False,True,False,False,True,False
18040,16,1,0,0,13,105,26,32,0,1365,1,True,False,False,False,False,True,False
18041,27,0,1,1,6,49,81,47,0,294,0,False,False,True,False,False,False,False
18042,29,0,0,0,2,128,39,27,0,256,0,False,False,True,False,True,False,False
18043,19,0,0,0,17,13,66,1,0,221,0,False,False,False,False,False,False,False
18044,17,0,0,0,12,110,24,46,1,1320,1,True,False,False,False,True,False,False
18045,17,0,0,2,2,62,50,49,0,124,0,False,False,False,False,False,True,False
18046,49,1,0,1,17,84,33,42,2,1428,1,True,False,False,False,False,False,True
18047,37,0,0,0,8,145,79,29,1,1160,0,True,False,False,False,True,False,False
18048,42,1,0,1,18,38,4,6,1,684,0,False,False,False,True,False,False,False
18049,44,0,0,2,1,102,70,28,0,102,0,False,False,True,False,False,False,True
18050,32,1,0,0,17,110,78,26,2,1870,1,False,False,False,False,True,False,False
18051,47,1,0,0,12,147,30,23,2,1764,1,True,False,False,False,False,False,False
18052,40,1,0,0,5,20,36,45,0,100,0,False,False,False,True,False,False,False
18053,31,0,0,2,15,24,87,10,1,360,0,False,False,True,False,False,False,True
18054,21,0,0,1,12,89,96,40,1,1068,0,False,False,False,False,True,False,False
18055,22,0,0,0,17,150,18,38,2,2550,1,False,False,True,False,False,True,False
18056,45,0,0,0,10,56,80,34,1,560,0,False,True,False,True,False,False,False
18057,26,1,0,1,8,160,16,33,1,1280,1,False,False,False,False,False,False,True
18058,45,0,0,1,8,90,95,26,1,720,0,True,False,False,False,True,False,False
18059,33,1,1,1,19,32,10,5,1,608,0,False,False,True,False,True,False,False
18060,24,1,1,1,3,50,85,33,0,150,0,False,False,False,False,False,False,True
18061,26,0,0,2,5,37,65,2,0,185,0,False,False,False,True,False,False,False
18062,34,0,0,2,11,46,25,4,1,506,0,True,False,False,False,False,False,False
18063,21,0,0,0,15,143,41,0,1,2145,1,False,False,True,False,False,False,True
18064,28,0,0,1,9,153,17,37,1,1377,1,False,False,True,False,False,False,False
18065,25,1,1,0,13,55,93,46,1,715,0,True,False,False,False,True,False,False
18066,21,1,1,0,13,10,1,6,0,130,0,False,False,False,False,True,False,False
18067,43,0,0,0,8,114,22,14,1,912,0,False,False,False,True,False,False,False
18068,24,0,1,1,15,68,34,7,0,1020,0,True,False,False,False,False,False,False
18069,43,0,0,0,16,62,68,20,1,992,0,False,False,True,False,False,False,True
18070,23,0,0,0,9,10,87,16,0,90,0,False,False,True,False,True,False,False
18071,24,0,0,0,3,45,44,27,0,135,0,False,False,True,False,False,True,False
18072,33,1,1,2,3,27,61,44,0,81,0,False,False,True,False,False,False,True
18073,45,0,0,2,6,99,61,20,1,594,0,False,False,True,True,False,False,False
18074,31,0,0,0,8,143,25,47,1,1144,0,True,False,False,False,False,True,False
18075,23,0,0,1,13,27,37,22,2,351,0,True,False,False,False,True,False,False
18076,47,1,0,1,6,152,29,13,1,912,0,False,True,False,False,True,False,False
18077,48,0,0,1,2,138,55,31,1,276,0,False,False,False,False,False,False,True
18078,38,0,0,2,14,83,31,2,1,1162,0,False,False,True,True,False,False,False
18079,23,0,0,1,18,120,84,10,2,2160,1,False,False,False,False,True,False,False
18080,21,0,0,0,16,144,38,6,2,2304,1,False,False,True,False,True,False,False
18081,30,0,0,2,15,111,27,18,2,1665,1,False,True,False,False,False,True,False
18082,33,1,0,1,6,66,39,43,1,396,0,True,False,False,False,True,False,False
18083,20,0,0,2,10,63,83,16,0,630,0,False,False,True,False,True,False,False
18084,25,1,0,0,19,145,13,3,2,2755,1,True,False,False,True,False,False,False
18085,26,1,0,0,18,178,78,49,2,3204,1,False,True,False,True,False,False,False
18086,27,1,0,2,6,69,34,14,1,414,0,False,False,False,False,False,False,False
18087,26,0,0,1,17,155,99,39,2,2635,1,False,False,True,False,False,True,False
18088,35,1,0,1,16,86,42,25,2,1376,1,False,False,True,False,False,True,False
18089,24,1,0,1,19,132,98,22,2,2508,1,False,False,False,True,False,False,False
18090,34,0,0,1,11,14,88,15,0,154,0,False,True,False,True,False,False,False
18091,42,1,0,0,9,88,64,3,1,792,0,False,True,False,False,True,False,False
18092,38,0,0,0,5,56,5,19,0,280,0,False,True,False,False,False,True,False
18093,19,0,0,2,3,160,6,6,1,480,0,True,False,False,False,False,False,True
18094,26,0,0,0,19,146,68,30,2,2774,1,False,False,False,False,False,False,True
18095,49,1,0,0,1,51,49,6,0,51,0,False,False,True,False,False,True,False
18096,16,1,0,1,17,31,89,23,1,527,0,False,False,False,False,False,False,False
18097,23,1,0,1,3,170,62,29,1,510,0,False,False,True,False,False,True,False
18098,36,0,0,1,11,136,10,5,2,1496,1,True,False,False,False,False,True,False
18099,19,0,0,0,13,119,82,12,2,1547,1,True,False,False,False,False,False,True
18100,26,0,0,1,15,95,37,38,2,1425,1,False,False,False,False,False,False,True
18101,15,1,0,2,4,11,61,0,0,44,0,False,False,True,False,False,False,False
18102,36,0,0,1,14,43,89,36,1,602,0,False,True,False,False,False,False,False
18103,33,0,0,0,5,154,56,9,1,770,0,True,False,False,False,False,True,False
18104,30,1,0,0,3,49,61,19,0,147,0,True,False,False,False,False,False,True
18105,45,1,0,0,17,87,15,27,0,1479,1,False,False,False,True,False,False,False
18106,17,1,1,0,5,142,19,37,1,710,0,True,False,False,False,True,False,False
18107,37,0,0,0,10,17,15,27,0,170,0,False,True,False,False,False,False,False
18108,32,1,0,0,19,150,86,27,2,2850,1,True,False,False,True,False,False,False
18109,40,1,0,1,7,145,49,38,1,1015,0,True,False,False,False,False,False,False
18110,27,1,0,0,1,33,48,8,1,33,0,False,True,False,True,False,False,False
18111,32,1,1,0,6,129,53,6,1,774,0,False,True,False,True,False,False,False
18112,17,1,0,1,10,36,24,13,1,360,0,False,False,True,False,False,True,False
18113,37,0,0,0,3,106,60,20,1,318,0,False,False,True,True,False,False,False
18114,17,0,0,0,5,146,54,41,1,730,0,True,False,False,True,False,False,False
18115,39,1,0,0,14,17,71,32,1,238,0,False,True,False,False,False,False,True
18116,41,0,0,0,15,37,33,34,1,555,0,True,False,False,True,False,False,False
18117,41,0,0,0,18,118,27,42,2,2124,1,False,False,False,False,False,False,True
18118,39,1,0,0,19,83,37,19,2,1577,1,False,False,True,False,False,False,False
18119,38,0,0,0,4,108,14,39,1,432,0,True,False,False,False,False,False,True
18120,22,0,0,1,10,17,82,46,1,170,0,False,False,True,False,False,False,True
18121,23,0,0,1,5,111,28,28,0,555,0,False,False,True,False,False,False,False
18122,44,0,0,0,14,27,98,21,1,378,0,False,False,True,False,False,False,True
18123,33,1,1,0,18,149,46,15,2,2682,1,False,False,True,False,False,False,True
18124,30,1,0,0,11,52,90,9,1,572,0,False,True,False,True,False,False,False
18125,38,1,0,1,10,16,51,22,0,160,0,False,False,True,False,False,False,True
18126,35,1,0,1,19,150,24,3,2,2850,1,True,False,False,True,False,False,False
18127,20,0,1,0,5,104,38,23,2,520,0,False,False,True,False,False,True,False
18128,19,0,1,0,15,176,84,28,2,2640,1,False,False,False,False,False,True,False
18129,28,1,0,0,13,107,56,30,2,1391,1,True,False,False,False,False,False,True
18130,18,1,0,1,12,110,85,30,2,1320,1,False,False,True,False,False,False,False
18131,22,0,0,2,1,159,61,7,0,159,0,False,False,True,False,False,False,False
18132,38,1,0,0,19,60,20,35,1,1140,0,False,False,True,False,True,False,False
18133,25,1,0,2,5,123,52,14,1,615,0,True,False,False,False,True,False,False
18134,31,0,1,0,10,34,37,17,2,340,0,False,False,True,False,False,False,False
18135,35,0,0,2,0,14,24,39,0,0,0,False,False,True,True,False,False,False
18136,40,0,0,1,15,163,13,33,2,2445,1,True,False,False,False,False,False,True
18137,41,0,0,1,1,54,83,12,0,54,0,False,False,True,False,True,False,False
18138,30,1,1,0,18,112,36,25,2,2016,1,True,False,False,False,False,False,True
18139,40,1,0,1,5,40,56,41,2,200,0,False,False,True,False,False,False,True
18140,47,1,1,1,16,93,82,35,2,1488,1,False,True,False,True,False,False,False
18141,45,1,0,1,7,72,70,24,1,504,0,True,False,False,False,False,True,False
18142,20,1,0,0,9,20,56,8,0,180,0,False,False,True,False,False,False,False
18143,22,0,0,0,1,36,50,17,0,36,0,False,False,True,False,True,False,False
18144,21,1,0,0,12,11,85,41,0,132,0,True,False,False,False,True,False,False
18145,48,1,0,1,11,52,39,47,0,572,0,False,False,False,False,False,True,False
18146,28,1,0,2,8,144,55,48,1,1152,0,True,False,False,False,False,True,False
18147,30,0,0,2,11,157,74,28,2,1727,1,False,False,True,False,True,False,False
18148,23,0,1,1,9,16,89,7,0,144,0,True,False,False,False,False,False,False
18149,24,0,0,0,18,122,79,24,2,2196,1,False,False,True,False,True,False,False
18150,31,1,0,2,15,157,22,26,2,2355,1,True,False,False,False,False,False,False
18151,26,0,0,2,1,58,17,1,0,58,0,False,False,True,False,False,False,True
18152,20,0,0,1,2,153,36,38,1,306,0,True,False,False,True,False,False,False
18153,33,1,0,0,13,176,98,21,2,2288,1,False,False,False,False,True,False,False
18154,43,0,0,0,14,77,79,0,0,1078,0,False,False,False,False,False,False,True
18155,20,0,1,1,10,157,67,32,2,1570,1,False,False,False,False,False,False,True
18156,39,1,0,2,11,52,6,32,1,572,0,False,False,True,False,True,False,False
18157,38,0,1,1,11,131,15,32,1,1441,1,True,False,False,False,False,False,False
18158,39,0,0,2,14,11,47,14,0,154,0,True,False,False,False,True,False,False
18159,30,0,0,0,11,46,1,28,1,506,0,False,False,True,True,False,False,False
18160,30,0,0,0,19,176,76,27,2,3344,1,False,False,False,False,False,False,True
18161,20,0,0,0,17,151,4,28,2,2567,1,True,False,False,False,False,False,False
18162,35,1,0,0,9,125,66,14,1,1125,0,True,False,False,False,True,False,False
18163,18,0,0,2,6,120,57,11,1,720,0,False,False,True,False,False,False,False
18164,48,0,0,1,18,99,55,49,2,1782,1,True,False,False,False,False,False,False
18165,42,0,0,0,0,168,76,8,0,0,0,False,False,True,False,True,False,False
18166,42,0,0,2,18,97,37,27,2,1746,1,False,False,True,False,False,False,False
18167,31,0,1,1,3,135,17,28,1,405,0,False,False,False,False,False,False,True
18168,28,0,0,0,7,89,46,3,1,623,0,False,False,True,False,False,False,False
18169,21,0,0,0,4,10,77,27,0,40,0,True,False,False,False,False,False,True
18170,36,0,0,0,14,128,11,16,2,1792,1,False,False,True,True,False,False,False
18171,15,0,1,0,2,156,30,11,0,312,0,False,False,True,False,False,False,True
18172,43,0,1,1,3,102,85,34,1,306,0,False,False,False,False,True,False,False
